index,total_in_score,total_out_score,id,title,abstract
99,100,0,878,Current Events and Discussions (17 vertices),"I have a few minor problems with the article posted as proof of 
Christ's resurrection.  

First the scriptural quotations:

This sort of reasoning is such that if you beleive you are justified,
if not then your beleif is in vain, so you might as well beleive.  Most
of these quotations are of people who do beleive.  People who would
try to justify their own positions.

Second the logical proof:


 The period of time that has elapsed from the event growing larger
does not increase the odds that a hoax would be discovered.  In fact
the longer a hoax is perpetuated the stronger it becomes.

Finally:

There is no proof of the resurrection of Christ, except in our spirits
communion with his, and the Father's.  It is a matter of FAITH, belief
without logical proof.  Incedently one of the largest stumbling blocks for
rational western man, myself included."
100,100,0,889,Current Events and Discussions (17 vertices),"_MY ADVOCATE_

I sinned. And straightway, posthaste, Satan flew
Before the presence of the Most High God
And made a railing accusation there.
He said, ""This soul, this thing of clay and sod,
Has sinned. 'Tis true that he has named Thy name;
But I demand his death, for Thou hast said,
'The soul that sinneth, it shall die.' Shall not
Thy sentence be fulfilled? Is justice dead?
Send now this wretched sinner to his doom!
What other thing can righteous ruler do?""
Thus Satan did accuse me day and night;
And every word he spoke, O  God, was true!

Then quickly One rose up from God's right hand,
Before whose glory angels veiled their eyes;
He spoke, ""Each jot and tittle of the law
Must be fulfilled; the guilty sinner dies!
But wait -- suppose his guilt were all transferred
To Me and that I paid his penalty!
Behold My hands, My side, My feet! One day
I was made sin for him and died that he
Might be presented, faultless, at Thy throne!""
And Satan flew away.  Full well he knew
That he could not prevail against such love,
for every word my dear Lord spoke was true!


					by Martha Snell Nicholson

+++++++++++++++++++++++
I heard this poem read last night and wanted to share it with other 
subscribers of this newsgroup.  It's such a wonderful blessing to see how 
secure our salvation is because the Lord Jesus paid for what He did not owe 
because we had a debt which we were not capable to pay.

Thanks and praise be to the Savior, the Lord Jesus Christ, who is seated at 
the right hand of the Majesty on High, making intercession for us.
++++++++++++++++++++++++"
101,100,0,916,Current Events and Discussions (17 vertices),"
Really? Why are so you worried about high school kids ""getting their kicks""
with scanners, as compared to what the feds can do, and have done, to their
targets?

""Better than the status quo"" isn't good enough, I'd say. The same 
technology could be implemented WITHOUT a back door open to the state.

We all know about power and corruption. But we all know that abuse is
something that only happens to the other guy.



-- 
------------------------------------------------------------------------------
John Hesse           |          A man,     
jhesse@netcom.com    |                 a plan, 
Moss Beach, Calif    |                         a canal, Bob."
102,100,0,954,Current Events and Discussions (17 vertices),"
	He:   Fifty dollars if I can't answer your question.

	She:  What is the Big Bang theory.

	He:   The Big Bang theory is a recipe for cookies.

	She:  Fifty dollars, please.

	He:   Hey, I didn't say the answers would make sense."
103,0,0,981,Current Events and Discussions (17 vertices),"The writer expresses their dissatisfaction with a 1988 Dodge Shadow ES, which they owned for four years and required numerous repairs and replacements. They blame the car's unreliability and the poor service provided by Chrysler/Dodge dealers, stating that the car fell apart despite their meticulous care. The writer had to replace the engine, alternators, rear suspension torsion bar, water pumps, thermostats, hall effect sensor, main computer, and batteries, and repair the radiator, automatic transmission, and power steering. They spent between $5000 and $7000 on repairs and traded the car in for a Saturn. The writer is skeptical of Chrysler's ability to reform their dealers and service, and they prefer Japanese car brands like Honda and Toyota, as well as the American Saturn, for their quality and customer support. They also mention the negative reviews of Chrysler products in Car and Driver magazine and the poor ratings in Consumer Reports for Chrysler cars, excluding the diamond star/mitsubishi and LH models. The writer concludes by stating that the American car companies need to improve their products and customer support to compete with foreign car manufacturers."
104,0,0,989,Current Events and Discussions (17 vertices),"Did anyone notice the words ""NOT FOR BASEBALL"" printed on the picture
of Joe Robbie Stadium in the Opening Day season preview section in USA
Today? Any reason given for this?

Also, I just noticed something looking at the Nolan Ryan timeline in
the preview. On 8/22/89, Rickey Henderson became Nolan's 5000th strikeout.
On 6/11/90 he pitched his 6th no-hitter against Oakland. I believe the
last out in the game was made by Rickey Henderson. And on 5/1/91, Nolan
pitched his 7th no-hitter on the same day a certain someone stole his
939th base, which overshadowed it. It seems that Nolan is having a lot of
publicity at Rickey's expense. IMO, Rickey deserves it, and it seems as
most of the net agrees with me from what I've seen on it lately. They are
both great players, but IMO, Nolan has outclassed Rickey, both in playing
and more importantly, in attitude. Just my thoughts."
105,0,0,997,Current Events and Discussions (17 vertices),"}>}So stop dodging the question.  What is hypocritical about my
}>}criticizing bad arguments, given that I do this both when I agree
}>}with the conclusion and when I disagree with the conclusion?  
}>
}>You are the one who has claimed to possess the fruits of precognition,
}>telepathy, and telempathy.  Divine it yourself.
}
}Another dodge.  Oh well.  I'm no match for your amazing repertoire
}of red herrings and smoke screens.  
}
}You asked for an apology.  I'm not going to apologize for pointing out
}that your straw-man argument was a straw-man argument.  Nor for saying
}that your list of ""bible contradictions"" shows such low standards of
}scholarship that it should be an embarrassment to anti-inerrantists,
}just as Josh McDowell should be an embarrassment to the fundies.  Nor
}for objecting various times to your taking quotes out of context.  Nor
}for pointing out that ""they do it too"" is not an excuse. Nor for calling
}your red herrings and smoke screens what they are.

How about the following inaccurate, unsubstantiated accusations:
In 8257@blue.cis.pitt.edu
	- but no ""threat"" produced 
	- display of telepathy
	- in spite of no ""threat"" produced, nor forecast ever happening (precognition?)
	- in spite of claimed threat never being given
	- in spite of it never happening.  telepathy or precognition?
	- unsubstantiated and untrue.  more telepathy?  Or maybe telempathy?
	- unsubstantiated again.  Seems to be a habit...

Having more trouble with reality, it appears.  Why get bothered with the facts when
you appear to have the products of paranatural divination methods?
"
106,50,0,77,Debates and Technical Discussions (17 vertices),"The response addresses a previous argument that accused official history of fabricating accusations of homosexuality against the SA and Ernst Röhm. They argue that these accusations were made by people outside the Nazi party before they came to power and were common knowledge in Germany during the 1920s and 1930s. The response challenges the claim that the Nazis used homosexuality as a pretext for purging Röhm, stating that the official pretext was Röhm's alleged coup plans. They also question how the Nazis could have planted tainted evidence in historical records and newspapers without it being obvious. The response suggests that the distrust of official history might stem from a fear of associating homosexuality with bad people like Röhm, but argues that this is not a valid reason to dismiss established accounts. They recommend consulting academic historians and their detailed footnotes for those seeking the truth. The discussion has strayed from the appropriate newsgroup subject boundaries, and the response apologizes for this."
107,0,0,132,Debates and Technical Discussions (17 vertices),"
Someone in SABR actually looked at these games a few years ago 
and found that the official scorer awarded the save in every one 
of the games - even those in which the pitcher had pitched badly 
(allowing 4 or 5 runs)."
108,0,0,156,Debates and Technical Discussions (17 vertices),"
	As a stong self-defense advocate, you're 'statement', does littel
but irk me.  Of course shooting someone because they throw a rock at your
car is out of the question, but what if they disabled your car with their
rock and then wanted to come kill/rape/rob/beat/ or otherwise harm you,
your wife, kids?  
	I think you would like the power to defend yourself in this situation,
wouldn't you?  Or is it that you value the lives of such rock throwers
more than your own or those of your family?  
	Don't think it couldn't happen to you.  From the sounds of it here
it has happened to a few people.  

	Please do not misunderstand.  The only justification for using
deadly force on someone, is that if you don't, it will mean your own 
death or grave bodily harm.  I am far far away from supporting
vilante justice or anything like that..

	Oh, and if you mean to be funny, please add the appropriate :-)
	
Followups to talk.politics.guns please...  we're getting a bit off track
here...."
109,80,0,199,Debates and Technical Discussions (17 vertices),"The text discusses the complexities of different religious beliefs and practices, emphasizing the importance of personal choice and respect for others' faiths. The writer, raised in an agnostic household, chose to join the Episcopal Church and respects their father's decision to remain agnostic. They highlight the diversity of religious experiences, noting their close relationships with friends of Hindu and Jewish faiths. The writer argues that generalizations about Christians being brainwashed are unfair, as many consciously choose their faith as adults. They also emphasize the importance of judging Christianity by the teachings of Jesus rather than individual figures."
110,0,0,253,Debates and Technical Discussions (17 vertices),"
You're supposed to delete everything above the ""cut here"" mark, and
below the lower cut here mark, and uudecode it.  but 
*I was not able to: unexpected end of file encountered at the last line.

could you please re-post it, or tell be what I'm doing wrong?

thanks,i.a.,
Mickey

"
111,3,0,288,Debates and Technical Discussions (17 vertices), 
112,75,0,289,Debates and Technical Discussions (17 vertices),"The text discusses the impact of handgun control on homicide rates in the US and the UK, with a particular focus on comparing Seattle and Vancouver. It presents FBI and Scotland Yard statistics showing that the US has a significantly higher rate of handgun-related deaths than the UK, even when adjusted for population differences. The text also highlights a study of violence in Chicago, which found that gun homicides are more frequent than knife homicides, and that most gun homicides are committed in moments of rage rather than with a focused intent to kill.

The study then shifts to a comparison between Seattle and Vancouver, two cities with similar populations, economies, and crime rates but different approaches to gun control. Seattle allows for legal handgun purchase and concealed carry, while Vancouver has stricter regulations. The study found that the rate of robbery, burglary, and assault in both cities was nearly identical, but Seattle had a significantly higher rate of firearm-related homicides. The text concludes that limited legal access to handguns does have an impact on homicide rates, and that the availability of weapons is a significant factor in determining the rate of homicides in a community."
113,1,0,476,Debates and Technical Discussions (17 vertices),"The writer discusses the fit and practicality of Aerostitch suits, comparing the one-piece and two-piece options. They found that the two-piece suit was more versatile and practical for running errands, as the top and bottom can be separated and stored separately. The writer also mentions that the fit of the suits was odd, with the waist being too large and the thighs fitting just right. They also note that the jacket was slightly snug at the waist and too small in the arms. Despite the fit issues, the writer prefers the two-piece suit for its convenience and weather protection, and finds it the most versatile riding gear for long-distance trips."
114,0,0,652,Debates and Technical Discussions (17 vertices),"
The FDA, I believe.  Rules say no blood or blood products donations
from anyone who has been in a malarial area for 3 years.  I was a platelet
donor until my Thailand trip and my blood bank was very disappointed
to find out they couldn't use me for 3 years.

Not necessarily.  The same rules may not apply to organ donation
as to blood donation.  In fact, I'm sure they don't.



-- 
----------------------------------------------------------------------------
Gordon Banks  N3JXP      | ""Skepticism is the chastity of the intellect, and
geb@cadre.dsl.pitt.edu   |  it is shameful to surrender it too soon."" "
115,0,0,750,Debates and Technical Discussions (17 vertices),"

I believe that any VL/EISA/ISA motherboard that uses the HINT chipset
is limited to 24-bit EISA DMA (where 'real' EISA DMA is 32-bit).  The
HINT EISA DMA has the 16 mb ram addressing limitation of ISA.  For this
reason I would pass.  I own one of these (HAWK VL/EISA/ISA) and am look-
ing to replace it for exactly this reason.

Please double-check me on this.  In other words, call the motherboard
manufacturer and ask them if the motherboard supports true 32-bit EISA
DMA.

Other than this limitation, the motherboard works quite well (I am using
mine with DOS 5, Windows 3.1, and UNIX S5R3.2).  Also with Adaptec 1742a
EISA SCSI host adapter.
"
116,0,0,762,Debates and Technical Discussions (17 vertices),"    ....

Same thing to me.  Everyday the same dog would chase my bicycle.
The owners thought it was cute.  Even after I got the moto,
the stupid dog would do the same thing.  Then one day, I was
coming home in the opposite lane...the fluff with teeth ran to
get me and played momentum sharing with a 73 Dodge pick.
The owners tried to blame me for driving down street when I did.
I lived in a wierd town.
"
117,0,0,806,Debates and Technical Discussions (17 vertices),"The United Nations and the European Space Agency (ESA) are organizing a joint training course on satellite applications, with a focus on the data gathered by the European Remote Sensing Satellite (ERS-1), which will be held in Frascati, Italy, from April 19 to 30. The course is aimed at francophone African experts and will cover remote sensing techniques and data applications, particularly ERS-1 data. The ERS-1 satellite, launched in 1991, is equipped with advanced radar technology and is part of a series of radar remote sensing missions. The training course aims to enhance the skills of experts in practical applications of radar remote sensing systems in various fields, including geology, oceanography, agriculture, and meteorology. The course was developed jointly by the UN and ESA, with ESA providing facilities, technical support, lecturers, and information documents. The training course will be funded by the United Nations Trust Fund for New and Renewable Sources of Energy, primarily contributed by the Government of Italy."
118,0,0,849,Debates and Technical Discussions (17 vertices),"
I have a new doctor who gave me a prescription today for something called 
Septra DS.  He said it may cause GI problems and I have a sensitive stomach 
to begin with.  Anybody ever taken this antibiotic.  Any good?  Suggestions 
for avoiding an upset stomach?  Other tips?
"
119,1,0,943,Debates and Technical Discussions (17 vertices),"The complete set of the adventures of Buck Rogers is forsale. Make a 
REASONABLE offer. Email me back if interested. Thanks."
120,0,0,947,Debates and Technical Discussions (17 vertices),"CDs for sale shipping is included

Barcelona Gold		Freddie Mercury, Tevin Campbell, En Vogue
			INXS, Madonna, Eric Clapton, Sarah Brightman
			($9.00)

Wayne's World		Queen, Red Hot Chili Peppers, Alice Cooper
			Eric Clapton
			($9.00)

Extreme II		Pronograffitti
			($9.00)

Saturday Night Live Band	Live from New York
			($7.00)

Harry Connick, JR.	Blue Light			*Sold*
			(just open, $10.00)

Dances with Woives	($9.00)				*Sold*

Handel			Classical 	($ 6.00)	*Sold*


Please send your reply to koutd@hirama.hiram.edu
Package deal is welcome."
121,2,0,970,Debates and Technical Discussions (17 vertices),"The text describes the author's opinion on car alarms, recommending various features such as flashing lights, LED sensors, and door lock/unlock functions. They emphasize the importance of a professional installation for optimal performance and suggest that additional conveniences like engine starters and voice alarms may not be necessary."
122,0,0,975,Debates and Technical Discussions (17 vertices),"The author refutes the claim that CNN reported the ATF started the fire, stating they only speculated the gas might have accidentally ignited the fire. They question the use of a stove on a warm day and the 6-hour delay in ignition, suggesting poor planning. They also criticize the post's credibility, citing the writer's apparent support for President Clinton and the Arkansas education system. The author concludes that the reported information differs from what they observed, and they question the accuracy of the post's claims."
123,90,0,6,Discussions on Varied Topics (22 vertices),"The text describes a technical challenge in font rendering software development, specifically converting font outlines into polygons for 3D scanline rendering. The author, Rob Lansdale, seeks alternatives to the common method of connecting inner and outer outlines, which doesn't handle all fonts and rules properly. The proposed solution is using a trapezoid decomposition algorithm to convert outlines into trapezoids, but the author is concerned about the excess polygons created. Lansdale also asks for recommendations on algorithms to create beveled and offset curves for font outlines, having multiple papers but unsure which method is best. He seeks advice and alternative solutions from experts in the field."
124,0,0,30,Discussions on Varied Topics (22 vertices),"I was wondering if anyone types in the box scores each day.
I am at college and am not able to get them till the weekend.
I would be thankful if someone could p-mail the Twins box scores every so 
often.
Also I am looking for a Twins 93 schedule."
125,95,1,90,Discussions on Varied Topics (22 vertices),"A friend of mine is having some symptoms and has asked me to post
the following information.

A few weeks ago, she noticed that some of her hair was starting
to fall out.  She would touch her head and strands of hair would
just fall right out. (by the way, she is 29 or 30 years old).  
It continued to occur until she had a bald spot about the
size of a half dollar.  Since that time, she  has gotten two
more bald spots of the same size.  Other symptoms she's
described include:  several months of an irregular menstrual
cycle (which is strange for her, because she has always been
extremely regular); laryngitis every few days -- she will wake
up one morning and have almost no voice, and then the next day
it's fine; dizzy spells -- she claims that she's had 4 or 5
very bad dizzy spells early in the morning, including one that
knocked her to the ground; and general fatigue.

She went to a dermatologist first who couldn't find any reason
for the symptoms and sent her to an internist who suspected
thyroid problems.  He did the blood work and claims that everything
came back normal.  

She's very concerned and very confused.  Does anyone have any
ideas or suggestions?  I told her that I thought she should
see an endocrinologist.  Does that sound like the right idea?

** By the way, in case you are going to ask...no, she has recently
taken any medications that would cause these symptoms...no, she hasn't
recently changed her hair products and she hasn't gotten a perm, 
coloring, or other chemical process that might cause hair to fall
out."
126,0,0,92,Discussions on Varied Topics (22 vertices),": 
: Once again we are waiting. I have been thinking that it would be good
: to get to as large a group as possible to see if anyone has any
: experience with this kind of thing.  I know that members of the medical
: community are sometimes loathe to admit the importance that diet and
: foods play in our general health and well-being.  Anyway, as you can
: guess, I am worried sick about this, and would appreciate any ideas
: anyone out there has.  Sorry to be so wordy but I wanted to really get
: across what is going on here.
: 
: 
I don't know anything specifically, but I have one further anecdote. A
colleague of mine had a child with a serious congenital disease, tuberous
sclerosis. Along with mental retardation comes a serious seizure disorder.
The parents noticed that one thing that would precipitate a seizure was
a meal with corn in it. I have always wondered about the connection, and
further about other dietary ingredients that might precipitate seizures.
Other experiences would be interesting to hear about from netters.
"
127,85,0,121,Discussions on Varied Topics (22 vertices),"The article describes the torture and mistreatment of prisoners in Tulkarm prison, an Israeli army detention installation located in the West Bank. Omar Daoud Jaber, a prisoner, recounts his experience of being beaten and humiliated during interrogations, while also noting the contrast between the humanity shown by his interrogator in personal phone calls and the brutality displayed during the interrogations. Omar was released after 38 days without charges, but others like Hassan Bader al-Zbeidi and Mustafa Barakat suffered more severe consequences, with Hassan becoming unresponsive and Mustafa dying after one day in detention. The Shabak interrogation wing, where these incidents occur, is off-limits to outsiders, and prisoners fear speaking out due to potential retaliation. The article highlights the ethical concerns surrounding the treatment of prisoners and the lack of accountability within the detention system."
128,0,0,127,Discussions on Varied Topics (22 vertices),"}Honda:  a ""V"" designates a V engine street bike. ""VF"" for V-4, ""VT"" for V-twin.

So how about my Honda Hawk (NT 650)? It's a twin, but not called a VT."
129,100,0,140,Discussions on Varied Topics (22 vertices),"Dave Butler and Mr. DeCenso are debating the meaning and interpretation of certain passages in the Bible, specifically regarding the death of Judas. Mr. DeCenso argues that there is no contradiction between the accounts of Judas' death in Matthew and Acts, while Dave Butler disagrees. Mr. DeCenso presents various scholarly sources and interpretations to support his argument, while Dave Butler questions the validity of these sources and the criteria used for exegesis. They discuss the Greek words used in the passages and the possible meanings of ""hang oneself"" and ""falling headlong."" Mr. DeCenso also brings up the possibility that Judas did not die as a result of the hanging, but rather from a fall or other cause. Dave Butler responds by stating that while most scholars believe Judas died from the hanging, it is not explicitly stated in the text. They also discuss the interpretation of the ""wages of iniquity"" in Acts and the role of Judas in the ministry."
130,0,0,396,Discussions on Varied Topics (22 vertices),"
Thanks for the info.


How much more does the F550iW cost?
"
131,1,0,401,Discussions on Varied Topics (22 vertices),"Please satisfy my curiosity. I'm interested in finding out who is using the
e-mail system. Please do not flood me with mail after April 21st. Thanks!
Maria Alice Ruth  mao111@psuvm.bitnet or @psuvm.psu.edu

1. Are you male or female?

2. How long have you been using the e-mail system?

3. How do you have access (at work, at school, etc)?

4. Who taught you how to use the system? Is that person male or female?

5. Have you helped anyone to learn the system? Was that person(s) male or
   female?

6. Which net did you find my questions on?

7. Which other nets are you interested in?"
132,1,0,519,Discussions on Varied Topics (22 vertices),"
    I'm sick too watching all-american names like GRETZKY etc.

    Which names you accept ? Sitting bull and dances with wolves ?

    It is North America. What are you doing here ?
"
133,0,0,572,Discussions on Varied Topics (22 vertices),"
Archer> How about ""Interactive Sex with Madonna""?

or ""Sexium"" for short.

/Lars"
134,100,0,607,Discussions on Varied Topics (22 vertices),"Source: Hassan Arfa, ""The Kurds,"" (London, 1968), pp. 25-26.

 ""When the Russian armies invaded Turkey after the Sarikamish disaster 
  of 1914, their columns were preceded by battalions of irregular 
  Armenian volunteers, both from the Caucasus and from Turkey. One of 
  these was commanded by a certain Andranik, a blood-thirsty adventurer.
  These Armenian volunteers committed all kinds of excesses, more
  than six hundred thousand Kurds being killed between 1915 and 1916 in 
  the eastern vilayets of Turkey.""


Serdar Argic"
135,0,0,612,Discussions on Varied Topics (22 vertices),"
I agree.  So why is Cylink the only (and expensive) game in town?

Note: I think Cylink is great, and if my boss would double my salary, I'd buy 
a bunch of their stuff :).

One thing that Clipper offers is interoperability, at a higher degree of 
security than we currently have in non-proprietary voice encryption systems.
This means it will be cheaper than anyone's proprietary scheme, and easier to 
deploy.  This is, of course, either a bug or a feature depending on how you 
look at it :).


Great!  Where can I buy it?

Another note: If ""Clipper"" increases the incentive to bring stronger 
encryption to the mass market, all the better.  It's far overpriced at 
the moment.


I don't care where we *need* to get it from, I care where we *can* get it 
from, and whether it will interoperate with everyone else.
 

You can build them right now as long as you don't want to export (a 
restriction I firmly oppose).  The only thing stopping people from making 
cheap encryption is greed: they want a lock on the market.


Oh, come on.  Only if you trust it farther than it deserves.  A Clipper phone 
*IS NOT* a substitute for a Cylink phone, or a STU-III.  It's a substitute 
for the ""voice scramblers"" advertised in the back of Radio Electronics.


I disagree.  Modulo ITAR, it's not the government that has sabotaged the 
market.


Can you tell me where exactly we have given up that right?
"
136,0,0,630,Discussions on Varied Topics (22 vertices),"
The P&G pots are very good.  The Alps ones are usually carried by
the same folks who run the Audio Amateur magazine.  "
137,0,0,751,Discussions on Varied Topics (22 vertices),"
	Yes, but the _rear_ wheel comes off the ground, not the front.
 See, it just HOPS into the air!  Figure."
138,0,0,776,Discussions on Varied Topics (22 vertices),"
You moved from Alabama to California?  My sympathies.


Make sure that they have all maintenance records.  Oil should be changed
every 3 months.  The mileage on the cars is fine.

Be sure that these have the 16 valve engine.  The 8 valve 318 is a 
BMW in name only.  

Didn't you have a line on a '89 325i for 12K? Jump on it.

"
139,0,0,780,Discussions on Varied Topics (22 vertices),"Just to shed some light on the fire, it was widely reported (AP, etc.) that
there WERE several witnesses to BD folks starting the fires.  It has also
been reported that the fires broke out in several places at once, which
rules out a Bradley knocking over a lamp, etc. as the cause.

What I would like to see is some serious discussion of this incident.  I
believe the moves made were right and proper, but I still have some problems
with some of the tactics.  After watching the ABC special on it tonight, as
well as CNN and Nightline, I question some of the ATF and FBI actions.

1) Could it have been possible to have taken Koresh outside the compound at
some time before the Feb. 28th raid?

2) Could a further wait have resulted in a different outcome.

3) Were FBI actions (blaring loudspeakers, etc.) the ""right"" course of action?

And a few other questions.  Like I said, I believe the actions taken, in
general, were proper.  But I still have some reservations."
140,1,0,812,Discussions on Varied Topics (22 vertices),"
BTW, the X11 tools come as sources. The sillyness of most vendors lets you
stuck with binaries.

Anyway, have a look onto xgrab/xgrabsc. It does the IMHO best job for
this, including compression.
"
141,1,0,850,Discussions on Varied Topics (22 vertices),"The text describes a female plug connector with an eight-pin layout, commonly used for Mac peripherals. The author is seeking help to identify which pins are reversed in cheap printer cables that use this configuration, as they want to use these cables for an A-B box. They are requesting information on the pin reversal to modify the internals of their box accordingly."
142,1,0,894,Discussions on Varied Topics (22 vertices),"It seems to me that many readers of this conference are interested
who is behind the Center for Polict Research. I will oblige.

My name is Elias Davidsson, Icelandic citizen, born in Palestine. My
mother was thrown from Germany because she belonged to the 'undesirables'
(at that times this group was defined as 'Jews'). She was forced to go
to Palestine due to many  cynical factors. I have meanwhile settled in
Iceland (30 years ago) and met many people who were thrown out from
my homeland, Palestine, because of the same reason (they belonged to
the 'indesirables'). These people include my neighbors in Jerusalem
with the children of whom I played as child. Their crime: Theyare
not Jews. My conscience does not accept such injustice, period. My
work for justice is done in the name of my principled opposition to racism
and racial discrimination. Those who protest against such practices
in Arab countries have my support - as long as their protest is based
on a principled position, but not as a tactic to deflect criticism
from Israel. The struggle against discrimination and racism is universal.

The Center for Policy Research is a name I gave to those activities
undertaken under my guidance in different domains, and which command
the support of many volunteers in Iceland. It is however not a formal
institution and works with minimal funds.

Professionally I am music teacher and composer. I have published 
several pieces and my piano music is taught widely in Europe.

I would hope that discussion about Israel/Palestine be conducted in
a more civilized manner. Calling names is not helpful."
143,1,0,919,Discussions on Varied Topics (22 vertices),"The writer recounts an incident where they accidentally dropped their brand new K75RT bike, causing damage to the fairing and mirror. They estimate the repair cost to be around $200. In a similar story, the writer's sister's ex-boyfriend took a K100RS for a test ride and immediately crashed it, resulting in a $580 repair bill. The ex-boyfriend's credit card was charged for the repairs, and he did not contest the charge."
144,0,0,971,Discussions on Varied Topics (22 vertices),"
If it works it's only due to the heat produced by the laser."
145,1,0,21,Diverse Discussions and Perspectives (15 vertices),"Hi all:
Does anyone know where I can get the cheapest price for
the Teleport Gold fax modem by Global Village?
Any answer will be highly appreciated.
Thanks in advance.

Regards,"
146,50,0,82,Diverse Discussions and Perspectives (15 vertices),"
    The immunization program is just a ""useful first step"". Among other
    things, the money will go to pay for creating and maintaning a
    a computerized ""innoculation"" database on all U.S. children.
    (code-named Big Mother... Just kidding, the name will be Children
    Defense Database, or something like that.)

    Once the money is spent and little or no tangible results achieved, 
    the goverment will have to start knocking down doors, in some 
    neigborhoods, and bribe parents in others (probably the ones that 
    are paying kids for attending the school - what a fantastic idea!)



-- 
------------------------------------------------------------------------------------------
Disclaimer: Opinions expressed are mine, not my employer's."
147,0,0,126,Diverse Discussions and Perspectives (15 vertices),"I have a modest system of aliases/macros that enables me to download
mail from a public access UNIX system to my MS-DOS box. I read and reply
to the mail with a MS Windows 3.1 based editor.

Everything works peachey keen as long as the author of the message has
maintained his text at 80 col. max. width. Sometimes I get slightly wider
messages that run off-screen, so I have to use the cursor/slider to read
the whole thing.

I'm using NDW Deskedit mainly, but I've experienced the same prob with
all other MS WIndows editors. I've fiddled with word wrap settings in
the various editors, but to no avail. I know I'm missing something very
basic in editor setup, but what is it?

Oh yeah, MS Word for Windows converts everything flawlessly but for what
I'm looking for that's like using a tank to crack walnuts.

I'd really like to have an editor setup that would display all incoming
ASCII files in a readable format to my screen.

Thanks in advance,"
148,0,0,271,Diverse Discussions and Perspectives (15 vertices),"


I'm in Edmonton, and while that's usually (or at least OFTEN) the case,
here we were ""treated"" to the actual ABC telecast of the Kings/Flames
game.  I'm with whoever said it earlier - Don Witless (er, Whitman) is
a poor commentator, and not just for hockey.  Normally, if the Oilers
were still playing (augh), I would turn off the sound and listen to 
the radio broadcast to get decent play-by-play announcing."
149,0,0,298,Diverse Discussions and Perspectives (15 vertices),"...

In reply to mail queries; I don't know if a video is available yet. I asked
about a month ao and was told RSN.

Several have also asked which of Chomskys books. My answer is ALL of them, and
anything else you can get as well. How ever, due to irritations like the 24 hr
day etc, I would say 'Manafacturing Conscent' first, them th last parts of
'Detering Democracy' ie the bits about the ""domestic 3rd world"". Chilling.

Anyone at MIT have a good St. Noam bibliography?"
150,10,0,304,Diverse Discussions and Perspectives (15 vertices),"
 >    I realize I'm entering this discussion rather late, but I do
 > have one question. Wasn't it a Reagan appointee, James Watt, a
 > pentacostal christian (I think) who was the secretary of the
 > interior who saw no problem with deforestation since we were
 > ""living in the last days"" and ours would be the last generation
 > to see the redwoods anyway?

For the Record:

On February 5, 1981, at a House of Representatives
Interior Committee Meeting, Rep. James Weaver (D, Ore), asked Watt
whether ""you agree that we should save some of our scenic resources
for our children, not just gobble them up all at once?"" Watt's
answer was:

 < Absolutely. That is the delicate balance the Secretary of the
 < Interior must have -- to be steward for the natural resources
 < for this generation as well as future generations. I do not
 < know how many future generations we can count on before the
 < Lord returns.  Whatever it is, we have to manage with a skill
 < to have the resources needed for future generations.

My source is a column by Rowland Evans and Robert Novak on the
op-ed page of the WASHINGTON POST for Friday 21 August 1981."
151,1,0,500,Diverse Discussions and Perspectives (15 vertices),"I am involved with a Michigan company that has an application requiring 
wireless data transfer.  If you have expertise or information that may 
assist us in this project, please contact me (INTERNET: leblanc@cvm.msu.
edu).

"
152,50,0,536,Diverse Discussions and Perspectives (15 vertices),"The text is a conversation between two individuals discussing the Israeli-Palestinian conflict, with a focus on the human rights of Israelis and Palestinians. The conversation begins with a debate about the legitimacy of Israeli presence in the occupied territories and the rights of Israeli citizens in those territories. The first speaker argues that the Israeli occupation of the West Bank revokes the right to life for some of its citizens, particularly military personnel, as occupation is an undeclared war. They also suggest that any system can solve the conflict, but not all systems would resolve it justly. The second speaker questions the first speaker's logic and reasoning, pointing out flaws in their arguments. The conversation then shifts to a discussion of a quote from Joseph Weitz, an administrator responsible for Jewish colonization, which suggests the need to transfer Arabs out of Palestine. The first speaker uses this quote to support their argument, but the second speaker questions the relevance and accuracy of the quote. The conversation concludes with a discussion of the misuse of quotes and the importance of not stereotyping individuals based on the statements of others. The second speaker also advises against assuming loyalties and encourages the condemnation of specific individuals responsible for vile and inhuman acts, rather than generalizing to an entire people."
153,100,0,574,Diverse Discussions and Perspectives (15 vertices),"1. I am conducting a survey on music censorship for my paper, and I kindly request your participation. Please answer the following questions to the best of your ability.
2. The survey asks about your gender, age, occupation/major, and music preferences. It then inquires about your views on labeling offensive lyrics, restricting music for minors, and banning certain recordings.
3. Participants are asked to provide their opinion on who should make censorship decisions and if the current labeling system is sufficient.
4. The survey also seeks to understand the respondent's definition of censorship and encourages additional comments or questions.
5. Your responses will be kept anonymous unless you wish to be identified. Please email your answers to the provided address.
6. Thank you for your time and contribution to my research."
