index,total_in_score,total_out_score,id,title,abstract
176,1,0,860,Economic and Geographic Concepts (28 vertices),"Commerce is the organized system of activities, functions, procedures and institutions that directly or indirectly contribute to the smooth, unhindered large-scale distribution and transfer (exchange through buying and selling) of goods and services at the right time, place, quantity, quality and price through various channels among the original producers and the final consumers within local, regional, national or international economies."
177,1,0,899,Economic and Geographic Concepts (28 vertices),"Mexico City is the capital and largest city of Mexico, and is also North America's most populous city.  It is one of the most important cultural and financial centers in the world.  Mexico City is located in the Valley of Mexico within the high Mexican central plateau, at an altitude of 2,240 meters (7,350 ft).  The city has 16 boroughs or demarcaciones territoriales, which are in turn divided into neighborhoods or colonias."
178,1,0,939,Economic and Geographic Concepts (28 vertices),"An emerging market (or an emerging country or an emerging economy) is a market that has some characteristics of a developed market, but does not fully meet its standards.  This includes markets that may become developed markets in the future or were in the past.  The term ""frontier market"" is used for developing countries with smaller, riskier, or more illiquid capital markets than ""emerging"".  As of 2006, the economies of China and India are considered to be the largest emerging markets."
179,0,0,975,Economic and Geographic Concepts (28 vertices),"The North American Numbering Plan (NANP) is an integrated telephone numbering plan for twenty-five regions in twenty countries, primarily in North America and the Caribbean.  This group is historically known as World Numbering Zone 1 and has the country code 1.  Some North American countries, most notably Mexico, do not participate in the NANP."
180,75,0,31,Education and Government Institutions (29 vertices),"The Pentagon is the headquarters building of the United States Department of Defense, in Arlington County, Virginia, across the Potomac River from Washington, D. C.  The building was constructed on an accelerated schedule during World War II.  As a symbol of the U. S.  military, the phrase The Pentagon is often used as a metonym for the Department of Defense and its leadership. The building was designed by American architect George Bergstrom and built by contractor John McShain."
181,10,0,42,Education and Government Institutions (29 vertices),"Private universities and private colleges are higher education institutions not operated, owned, or institutionally funded by governments.  However, they often receive tax breaks, public student loans, and government grants.  Depending on the country, private universities may be subject to government regulations.  Private universities may be contrasted with public universities and national universities which are either operated, owned and or institutionally funded by governments."
182,0,0,45,Education and Government Institutions (29 vertices),"The coat of arms of the U. S.  state of New York was formally adopted in 1778, and appears as a component of the state's flag and seal. The shield displays a masted ship and a sloop on the Hudson River (symbols of inland and foreign commerce), bordered by a grassy shore and a mountain range in the background with the smiling sun rising behind it.  The unheraldic nature of the Hudson River landscape reveals the modern origin of the design."
183,10,0,93,Education and Government Institutions (29 vertices),"The Toyota Automobile Museum (トヨタ博物館, Toyota Hakubutsukan) is a large museum showcasing the history of Toyota as an automobile manufacturer.  In addition to displaying its own vehicles that Toyota has manufactured over the years, numerous vehicles from other manufacturers of various makes are also being displayed in the museum.  It is a large complex located in Nagakute city, a city close to Nagoya, Japan."
184,0,0,127,Education and Government Institutions (29 vertices),"Buckingham Fountain is a Chicago Landmark in the center of Grant Park, between Queen's Landing and the end of Ida B.  Wells Drive.   Dedicated in 1927 and donated to the city by philanthropist Kate S.  Buckingham, it is one of the largest fountains in the world.   Built in a rococo wedding cake style and inspired by the Latona Fountain at the Palace of Versailles, its design allegorically represents nearby Lake Michigan."
185,50,0,149,Education and Government Institutions (29 vertices),"The Cooper Union for the Advancement of Science and Art, commonly known as Cooper Union, is a private college on Cooper Square in Lower Manhattan, New York City.  Peter Cooper founded the institution in 1859 after learning about the government-supported École Polytechnique in France."
186,0,0,196,Education and Government Institutions (29 vertices),"Philosophy is a systematic study of general and fundamental questions concerning topics like existence, reason, knowledge, value, mind, and language.  It is a rational and critical inquiry that reflects on its methods and assumptions. Historically, many of the individual sciences, such as physics and psychology, formed part of philosophy.  However, they are considered separate academic disciplines in the modern sense of the term."
187,0,0,231,Education and Government Institutions (29 vertices),"Maryland (US:   MERR-il-ənd) is a state in the Mid-Atlantic and South Atlantic regions of the United States, per the nation's Labor and Commerce departments.  It borders the states of Virginia to its south, West Virginia to its west, Pennsylvania to its north, Delaware and the Atlantic Ocean to its east, and the national capital and federal district of Washington, D. C.  to the southwest."
188,10,0,253,Education and Government Institutions (29 vertices),"A research university or a research-intensive university is a university that is committed to research as a central part of its mission.  They are ""the key sites of knowledge production"", along with ""intergenerational knowledge transfer and the certification of new knowledge"" through the awarding of doctoral degrees, and continue to be ""the very center of scientific productivity"".  They can be public or private, and often have well-known brand names."
189,1,0,268,Education and Government Institutions (29 vertices),"La Salle University () is a private, Catholic university in Philadelphia, Pennsylvania.  The university was founded in 1863 by the Institute of the Brothers of the Christian Schools and named for St.  Jean-Baptiste de La Salle.  History = 19th century =La Salle College was founded in March 1863 as an all-male college by Brother Teliow and Archbishop James Wood of the Archdiocese of Philadelphia.  It was first located at St.  Michael's Parish on N."
190,1,0,291,Education and Government Institutions (29 vertices),"The National Center for Education Statistics (NCES) is the principal federal agency responsible for collecting, analyzing, and reporting data on education in the United States.  Established under 20 U. S. C.  § 9541, it operates within the Institute of Education Sciences (IES) under the United States Department of Education."
191,10,0,312,Education and Government Institutions (29 vertices),"The Art Institute of Chicago, founded in 1879, is one of the oldest and largest art museums in the United States.  The museum is based in the Art Institute of Chicago Building in Chicago's Grant Park.  Its collection, stewarded by 11 curatorial departments, includes works such as Georges Seurat's A Sunday on La Grande Jatte, Pablo Picasso's The Old Guitarist, Edward Hopper's Nighthawks, and Grant Wood's American Gothic."
192,1,0,366,Education and Government Institutions (29 vertices),"An observatory is a location used for observing terrestrial, marine, or celestial events.  Astronomy, climatology/meteorology, geophysics, oceanography and volcanology are examples of disciplines for which observatories have been constructed. The term observatoire has been used in French since at least 1976 to denote any institution that compiles and presents data on a particular subject (such as public health observatory) or for a particular geographic area  (European Audiovisual Observatory)."
193,0,0,368,Education and Government Institutions (29 vertices),"Calvary Cemetery is a Catholic cemetery in Maspeth and Woodside, Queens, in New York City, New York, United States.  With about three million burials, it has the largest number of interments of any cemetery in the United States.  Established in 1848, Calvary Cemetery covers 365 acres (148 ha) and is owned by the Archdiocese of New York and managed by the Trustees of St.  Patrick's Cathedral. Calvary Cemetery is divided into four sections, spread across the neighborhoods of Maspeth and Woodside."
194,0,0,459,Education and Government Institutions (29 vertices),"Politics (from Ancient Greek  πολιτικά (politiká) 'affairs of the cities') is the set of activities that are associated with making decisions in groups, or other forms of power relations among individuals, such as the distribution of status or resources. The branch of social science that studies politics and government is referred to as political science."
195,10,0,461,Education and Government Institutions (29 vertices),"The Association of American Universities (AAU) is an organization of predominantly American research universities devoted to maintaining a strong system of academic research and education.  Founded in 1900, it consists of 69 public and private universities in the United States as well as two universities in Canada.  AAU membership is by invitation only and requires an affirmative vote of three-quarters of current members."
196,1,0,501,Education and Government Institutions (29 vertices),"The olive branch, a ramus of Olea europaea, is a symbol of peace.  It is generally associated with the customs of ancient Greece and ancient Rome, and is connected with supplication to divine beings and persons in power.  Likewise, it is found in most cultures of the Mediterranean Basin and thence expanded to become a near-universal recognized peace symbol in the modern world."
197,0,0,515,Education and Government Institutions (29 vertices),"John McShain (December 21, 1896 – September 9, 1989) was an American building contractor known as ""The Man Who Built Washington"". Born in Philadelphia, Pennsylvania, the son of Irish immigrants, McShain graduated from St.  Joseph's Preparatory School in 1918 after having attended La Salle College High School for several years.  He later graduated from La Salle University, earning a bachelor's degree.  Early life and education McShain was born in Philadelphia, Pennsylvania, on December 21, 1896."
198,0,0,531,Education and Government Institutions (29 vertices),"Great Falls is a series of rapids and waterfalls on the Potomac River, 14 miles (23 km) upstream from Washington, D. C. , on the border of Montgomery County, Maryland and Fairfax County, Virginia.  The Potomac and the falls themselves are legally entirely within Maryland, since the state's border follows the south bank of the river."
199,1,0,575,Education and Government Institutions (29 vertices),"The National Association of Independent Colleges and Universities (NAICU) is a nonprofit 501(c)(3) located in Washington D. C.  It is an organization of private American colleges and universities.  Founded in 1976, it is made up of over 1,000 independent higher education institutions."
200,1,0,624,Education and Government Institutions (29 vertices),"The Iraqi insurgency was an insurgency that began in late 2011 after the end of the Iraq War and the withdrawal of U. S.  troops from Iraq, resulting in violent conflict with the central government, as well as low-level sectarian violence among Iraq's religious groups. The insurgency was a direct continuation of events following the U. S. -led invasion of Iraq in 2003."
201,0,0,681,Education and Government Institutions (29 vertices),"National security, or national defence (national defense in American English), is the security and defence of a sovereign state, including its citizens, economy, and institutions, which is regarded as a duty of government."
202,1,0,732,Education and Government Institutions (29 vertices),"A science museum is a museum devoted primarily to science.  Older science museums tended to concentrate on static displays of objects related to natural history, paleontology, geology, industry and industrial machinery, etc.  Modern trends in museology have broadened the range of subject matter and introduced many interactive exhibits.  Modern science museums, increasingly referred to as 'science centres' or 'discovery centres', also feature technology."
203,1,0,763,Education and Government Institutions (29 vertices),"The Association of Independent Technological Universities (AITU) is a group of private American engineering colleges established in 1957.  The purpose of the association is to share ideas and practices that promote innovation and entrepreneurship, promote technology-oriented careers and advance post-secondary education in engineering and science.  Member institutions The Association of Independent Technological Universities was founded by fifteen colleges."
204,75,0,809,Education and Government Institutions (29 vertices),"The Pentagon is the headquarters building of the United States Department of Defense, in Arlington County, Virginia, across the Potomac River from Washington, D. C.  The building was constructed on an accelerated schedule during World War II.  As a symbol of the U. S.  military, the phrase The Pentagon is often used as a metonym for the Department of Defense and its leadership. The building was designed by American architect George Bergstrom and built by contractor John McShain."
205,0,0,872,Education and Government Institutions (29 vertices),"An observation deck, observation platform, or viewing platform is an elevated sightseeing platform usually situated upon a tall architectural structure, such as a skyscraper or observation tower.  Observation decks are sometimes enclosed from weather, and a few may include coin-operated telescopes for viewing distant features."
206,0,0,920,Education and Government Institutions (29 vertices),"A Bachelor of Arts (abbreviated B. A. , BA, A. B.  or AB; from the Latin baccalaureus artium, baccalaureus in artibus, or artium baccalaureus) is the holder of a bachelor's degree awarded for an undergraduate program in the liberal arts, or, in some cases, other disciplines.  A Bachelor of Arts degree course is generally completed in three or four years, depending on the country and institution. Degree attainment typically takes five or more years in Peru, Argentina, Brazil, and Chile."
207,75,0,968,Education and Government Institutions (29 vertices),"The International Space Station (ISS) is a large space station that was assembled and is maintained in low Earth orbit by a collaboration of five space agencies and their contractors: NASA (United States), Roscosmos (Russia), ESA (Europe), JAXA (Japan), and CSA (Canada).  As the largest space station ever constructed, it primarily serves as a platform for conducting scientific experiments in microgravity and studying the space environment."
208,1,0,983,Education and Government Institutions (29 vertices),"Science education is the teaching and learning of science to school children, college students, or adults within the general public.  The field of science education includes work in science content, science process (the scientific method), some social science, and some teaching pedagogy.  The standards for science education provide expectations for the development of understanding for students through the entire course of their K-12 education and beyond."
209,95,0,69,Engineering and Construction Concepts (15 vertices),"A suite in a hotel or other public accommodation (e. g.  a cruise ship) denotes, according to most dictionary definitions, connected rooms under one room number.   Hotels may refer to suites as a class of accommodations with more space than a typical hotel room, but technically speaking there should be more than one room to constitute a true suite. In luxury or upscale accommodations, such as Ritz Carlton, InterContinental, Marriott, Westin, Four Seasons, Shangri-La or St."
210,75,0,146,Engineering and Construction Concepts (15 vertices),"A fixed-wing aircraft is a heavier-than-air aircraft, such as an airplane, which is capable of flight using aerodynamic lift.  Fixed-wing aircraft are distinct from rotary-wing aircraft (in which a rotor mounted on a spinning shaft generates lift), and ornithopters (in which the wings oscillate to generate lift).  The wings of a fixed-wing aircraft are not necessarily rigid; kites, hang gliders, variable-sweep wing aircraft, and airplanes that use wing morphing are all classified as fixed wing."
211,1,0,351,Engineering and Construction Concepts (15 vertices),"Upholstery is the work of providing furniture, especially seats, with padding, springs, webbing, and fabric or leather covers.  The word also refers to the materials used to upholster something. Upholstery comes from the Middle English word upholder, which referred to an artisan who makes fabric furnishings."
212,90,0,426,Engineering and Construction Concepts (15 vertices),"In engineering, deformation (the change in size or shape of an object) may be elastic or plastic. If the deformation is negligible, the object is said to be rigid.  Main concepts Occurrence of deformation in engineering applications is based on the following background concepts:Displacements are any change in position of a point on the object, including whole-body translations and rotations (rigid transformations)."
213,1,0,470,Engineering and Construction Concepts (15 vertices),"Cruising is a social activity that primarily consists of driving a car.  Cruising is distinguished from regular driving by the social and recreational nature of the activity, which is characterized by an impulsively random, often aimless course.  A popular route (or ""strip"") is often the focus of cruising.  Cruising can be an expression of the freedom of possessing a driver's license.  ""Cruise nights"" are evenings during which cars drive slowly."
214,0,0,532,Engineering and Construction Concepts (15 vertices),"Reinforced concrete, also called ferroconcrete, is a composite material in which concrete's relatively low tensile strength and ductility are compensated for by the inclusion of reinforcement having higher tensile strength or ductility.  The reinforcement is usually, though not necessarily, steel reinforcing bars (known as rebar) and is usually embedded passively in the concrete before the concrete sets.  However, post-tensioning is also employed as a technique to reinforce the concrete."
215,10,0,566,Engineering and Construction Concepts (15 vertices),"The strength of materials is determined using various methods of calculating the stresses and strains in structural members, such as beams, columns, and shafts.  The methods employed to predict the response of a structure under loading and its susceptibility to various failure modes takes into account the properties of the materials such as its yield strength, ultimate strength, Young's modulus, and Poisson's ratio."
216,10,0,592,Engineering and Construction Concepts (15 vertices),"A spur route is a short road forming a branch from a longer, more important road such as a freeway, Interstate Highway, or motorway.  A bypass or beltway is not considered a  spur route as it typically reconnects with another or the same major road.  Canada In the province of Ontario, most spur routes are designated as A or B, such as Highway 17A, or 7B."
217,75,0,600,Engineering and Construction Concepts (15 vertices),"Steel frame is a building technique with a ""skeleton frame"" of vertical steel columns and horizontal I-beams, constructed in a rectangular grid to support the floors, roof and walls of a building which are all attached to the frame.  The development of this technique made the construction of the skyscraper possible.   Steel frame has displaced its predecessor, the iron frame, in the early 20th century."
218,75,0,641,Engineering and Construction Concepts (15 vertices),"A structural load or structural action is a mechanical load (more generally a force) applied to structural elements.  A load causes stress, deformation, displacement or acceleration  in a structure.  Structural analysis, a discipline in engineering, analyzes the effects of loads on structures and structural elements.  Excess load may cause structural failure, so this should be considered and controlled during the design of a structure."
219,10,0,761,Engineering and Construction Concepts (15 vertices),"Structural integrity and failure is an aspect of engineering that deals with the ability of a structure to support a designed structural load (weight, force, etc. ) without breaking and includes the study of past structural failures in order to prevent failures in future designs. Structural integrity is the ability of an item—either a structural component or a structure consisting of many components—to hold together under a load, including its own weight, without breaking or deforming excessively."
220,5,0,811,Engineering and Construction Concepts (15 vertices),"This is a list of building materials. Many types of building materials are used in the construction industry to create buildings and structures.  These categories of materials and products are used by architects and construction project managers to specify the materials and methods used for building projects. Some building materials like cold rolled steel framing are considered modern methods of construction, over the traditionally slower methods like blockwork and timber."
221,75,0,833,Engineering and Construction Concepts (15 vertices),"A structural load or structural action is a mechanical load (more generally a force) applied to structural elements.  A load causes stress, deformation, displacement or acceleration  in a structure.  Structural analysis, a discipline in engineering, analyzes the effects of loads on structures and structural elements.  Excess load may cause structural failure, so this should be considered and controlled during the design of a structure."
222,1,0,861,Engineering and Construction Concepts (15 vertices),"Tourism is travel for pleasure, and the commercial activity of providing and supporting such travel.   UN Tourism defines tourism more generally, in terms which go ""beyond the common perception of tourism as being limited to holiday activity only"", as people ""travelling to and staying in places outside their usual environment for not more than one consecutive year for leisure and not less than 24 hours, business and other purposes""."
223,95,0,14,Food Aviation and Media (23 vertices),"A hamburger, or simply a burger, is a dish consisting of fillings—usually a patty of ground meat, typically beef—placed inside a sliced bun or bread roll.  The patties are often served with cheese, lettuce, tomato, onion, pickles, bacon, or chilis with condiments such as ketchup, mustard, mayonnaise, relish or a ""special sauce"", often a variation of Thousand Island dressing, and are frequently placed on sesame seed buns.  A hamburger patty topped with cheese is called a cheeseburger."
224,4,0,82,Food Aviation and Media (23 vertices),"A powered lift aircraft takes off and lands vertically under engine power but uses a fixed wing for horizontal flight.  Like helicopters, these aircraft do not need a long runway to take off and land, but they have a speed and performance similar to standard fixed-wing aircraft in combat or other situations. Some powered-lift aircraft, like the Bell Boeing V-22 Osprey used by the United States Marines, use a tiltrotor or tiltwing.  These are called a convertiplane."
225,1,0,128,Food Aviation and Media (23 vertices),"An aircraft (pl. : aircraft) is a vehicle that is able to fly by gaining support from the air.  It counters the force of gravity by using either static lift or the dynamic lift of an airfoil, or, in a few cases, direct downward thrust from its engines.  Common examples of aircraft include airplanes, rotorcraft, helicopters, airships (including blimps), gliders, paramotors, and hot air balloons.  Part 1  (Definitions and Abbreviations) of Subchapter A of Chapter I of Title 14 of the U.  S."
226,0,0,134,Food Aviation and Media (23 vertices),"Airborne leaflet dropping is a type of propaganda where leaflets (flyers) are scattered in the air, normally by filling  cluster bombs that open in midair with thousands of leaflets. Military forces have used aircraft to drop leaflets to attempt to alter the behavior of combatants and non-combatants in enemy-controlled territory, sometimes in conjunction with air strikes."
227,0,0,152,Food Aviation and Media (23 vertices),"Helicopter flight controls are used to achieve and maintain controlled aerodynamic helicopter flight.  Changes to the aircraft flight control system transmit mechanically to the rotor, producing aerodynamic effects on the rotor blades that make the helicopter move in a desired way."
228,0,0,153,Food Aviation and Media (23 vertices),"La Salle College High School is a Catholic, all-male college preparatory school located in Wyndmoor, a community in Springfield Township, Montgomery County, Pennsylvania, United States.  La Salle is within the Archdiocese of Philadelphia, and is located roughly 10 miles northwest of Center City.  The school is staffed by a lay faculty and the Christian Brothers.  Its sports teams compete in the Philadelphia Catholic League and the PIAA’s twelfth district.  History La Salle began in 1858 at St."
229,1,0,173,Food Aviation and Media (23 vertices),A tiltwing aircraft features a wing that is horizontal for conventional forward flight and rotates up for vertical takeoff and landing.  It is similar to the tiltrotor design where only the propeller and engine rotate.  Tiltwing aircraft are typically fully capable of VTOL operations. The tiltwing design offers certain advantages in vertical flight relative to a tiltrotor.
230,10,0,221,Food Aviation and Media (23 vertices),"DigBoston—formerly known as the Weekly Dig and colloquially as The Dig—was a free alternative newspaper in Boston, Massachusetts.  It covered news in the Greater Boston area and offers commentary on music, arts, politics, business, film, sex, food, drink and more, as well as providing local bar, entertainment and club listings.  DigBoston was distributed Thursdays, free of charge, in self-serve newspaper dispensers located throughout the city, as well as in local businesses."
231,0,0,342,Food Aviation and Media (23 vertices),"Air draft (or air draught) is the distance from the surface of the water to the highest point on a vessel.  This is similar to the deep draft of a vessel which is measured from the surface of the water to the deepest part of the hull below the surface.  However, air draft is expressed as a height (positive upward), while deep draft is expressed as a depth (positive downward)."
232,1,0,383,Food Aviation and Media (23 vertices),"A tiltrotor is an aircraft that generates lift and propulsion by way of one or more powered rotors (sometimes called proprotors) mounted on rotating shafts or nacelles usually at the ends of a fixed wing.  Almost all tiltrotors use a transverse rotor design, with a few exceptions that use other multirotor layouts. Tiltrotor design combines the VTOL capability of a helicopter with the speed and range of a conventional fixed-wing aircraft."
233,2,0,401,Food Aviation and Media (23 vertices),"Action News is a local television newscast format originating in the United States.  First conceived in Philadelphia, Pennsylvania, it is characterized by a tight format with strict time limits on set packages, a focus on surrounding suburbs, and a focus on young talent.  It was a competitor to the Eyewitness News format."
234,0,0,460,Food Aviation and Media (23 vertices),"An aircraft pilot or aviator is a person who controls the flight of an aircraft by operating its directional flight controls.  Some other aircrew members, such as navigators or flight engineers, are also considered aviators because they are involved in operating the aircraft's navigation and engine systems.  Other aircrew members, such as drone operators, flight attendants, mechanics and ground crew, are not classified as aviators."
235,0,0,490,Food Aviation and Media (23 vertices),"Bathymetry (; from Ancient Greek  βαθύς (bathús) 'deep' and  μέτρον (métron) 'measure') is the study of underwater depth of ocean floors (seabed topography), lake floors, or river floors.  In other words, bathymetry is the underwater equivalent to hypsometry or topography.  The first recorded evidence of water depth measurements are from Ancient Egypt over 3000 years ago."
236,1,0,496,Food Aviation and Media (23 vertices),"A gyrodyne is a type of VTOL aircraft with a helicopter rotor-like  system that is driven by its engine for takeoff and landing only, and includes one or more conventional propeller or jet engines to provide thrust during cruising flight.  During forward flight the rotor is unpowered and free-spinning, like an autogyro (but unlike a compound helicopter), and lift is provided by a combination of the rotor and conventional wings."
237,1,0,637,Food Aviation and Media (23 vertices),"A helicopter is a type of rotorcraft in which lift and thrust are supplied by horizontally spinning rotors.  This allows the helicopter to take off and land vertically, to hover, and to fly forward, backward and laterally.  These attributes allow helicopters to be used in congested or isolated areas where fixed-wing aircraft and many forms of short take-off and landing (STOL) or short take-off and vertical landing (STOVL) aircraft cannot perform without a runway."
238,2,0,764,Food Aviation and Media (23 vertices),"The cyclogyro, or cyclocopter, is an aircraft configuration that uses a horizontal-axis cyclorotor as a rotor wing to provide lift and, sometimes, also propulsion and control.  In principle, the cyclogyro is capable of vertical take off and landing and hovering performance, like a helicopter, while potentially benefiting from some of the advantages of a fixed-wing aircraft. The cyclogyro is distinct from the Flettner airplane, which uses a cylindrical wing rotor to harness the Magnus effect."
239,10,0,771,Food Aviation and Media (23 vertices),"The Bell Boeing V-22 Osprey is an American multi-use, tiltrotor military transport and cargo aircraft with both vertical takeoff and landing (VTOL) and short takeoff and landing (STOL) capabilities.  It is designed to combine the functionality of a conventional helicopter with the long-range, high-speed cruise performance of a turboprop aircraft."
240,1,0,816,Food Aviation and Media (23 vertices),"Aircraft have different ways to take off and land.  Conventional airplanes accelerate along the ground until reaching a speed that is sufficient for the airplane to takeoff and climb at a safe speed.  Some airplanes can take off at low speed, this being a short takeoff.  Some aircraft such as helicopters and Harrier jump jets can take off and land vertically.  Rockets also usually take off vertically, but some designs can land horizontally."
241,1,1,839,Food Aviation and Media (23 vertices),A convertiplane is defined by the Fédération Aéronautique Internationale (FAI or World Air Sports Federation) as an aircraft which uses rotor power for vertical takeoff and landing (VTOL) and converts to fixed-wing lift in normal flight.  In the US it is further classified as a sub-type of powered lift.  In popular usage it sometimes includes any aircraft that converts in flight to change its method of obtaining lift.
242,1,0,844,Food Aviation and Media (23 vertices),"A news agency is an organization that gathers news reports and sells them to subscribing news organizations, such as newspapers, magazines and radio and television broadcasters.  News agencies are known for their press releases.  A news agency may also be referred to as a wire service, newswire, or news service."
243,0,0,849,Food Aviation and Media (23 vertices),"A rotary-wing aircraft, rotorwing aircraft or rotorcraft is a heavier-than-air aircraft with rotary wings that spin around a vertical mast to generate lift.  Part 1  (Definitions and Abbreviations) of Subchapter A of Chapter I of Title 14 of the U.  S.  Code of Federal Regulations states that rotorcraft ""means a heavier-than-air aircraft that depends principally for its support in flight on the lift generated by one or more rotors."
244,75,0,954,Food Aviation and Media (23 vertices),"When a fluid flows around an object, the fluid exerts a force on the object.  Lift is the component of this force that is perpendicular to the oncoming flow direction.  It contrasts with the drag force, which is the component of the force parallel to the flow direction.  Lift conventionally acts in an upward direction in order to counter the force of gravity, but it is defined to act perpendicular to the flow and therefore can act in any direction."
245,4,0,969,Food Aviation and Media (23 vertices),"A powered lift aircraft takes off and lands vertically under engine power but uses a fixed wing for horizontal flight.  Like helicopters, these aircraft do not need a long runway to take off and land, but they have a speed and performance similar to standard fixed-wing aircraft in combat or other situations. Some powered-lift aircraft, like the Bell Boeing V-22 Osprey used by the United States Marines, use a tiltrotor or tiltwing.  These are called a convertiplane."
246,85,0,105,Genetic Variants and Landmarks (24 vertices),"In biology, a strain is a genetic variant, a subtype or a culture within a biological species.  Strains are often seen as inherently artificial concepts, characterized by a specific intent for genetic isolation.  This is most easily observed in microbiology where strains are derived from a single cell colony and are typically quarantined by the physical constraints of a Petri dish.  Strains are also commonly referred to within virology, botany, and with rodents used in experimental studies."
247,1,0,147,Genetic Variants and Landmarks (24 vertices),"Killarney ( kil-AR-nee; Irish: Cill Airne [ˌciːl̠ʲ ˈaːɾˠn̠ʲə], meaning 'church of sloes') is a town in County Kerry, southwestern Ireland.  The town is on the northeastern shore of Lough Leane, part of Killarney National Park, and is home to St Mary's Cathedral, Ross Castle, Muckross House and Abbey, the Lakes of Killarney, MacGillycuddy's Reeks, Purple Mountain, Mangerton Mountain, Paps Mountain, the Gap of Dunloe and Torc Waterfall."
248,10,0,170,Genetic Variants and Landmarks (24 vertices),"The United Nations General Assembly Building is part of the headquarters of the United Nations in the Turtle Bay neighborhood of Manhattan in New York City.  It contains the main assembly hall of the United Nations General Assembly, the main deliberative, policymaking, and representative organ of the United Nations (UN).  The building was designed by a group of architects led by Wallace Harrison."
249,100,0,370,Genetic Variants and Landmarks (24 vertices),"The 2023 Census of Pakistan was the detailed enumeration of the Pakistani population and the seventh national census in the country.  It was conducted by the Pakistan Bureau of Statistics.  It was also the first ever digital census to be held in Pakistan, including the first in South Asian history.  The census was initially held from 1 March 2023 to 1 April 2023."
250,0,0,395,Genetic Variants and Landmarks (24 vertices),"The International Hydrographic Organization (IHO) (French: Organisation Hydrographique Internationale) is an intergovernmental organization representing hydrography.  As of February 2025, the IHO comprised 101 member states. A principal aim of the IHO is to ensure that the world's seas, oceans and navigable waters are properly surveyed and charted."
251,88,0,416,Genetic Variants and Landmarks (24 vertices),"The 2010 United States census was the 23rd United States census.  National Census Day, the reference day used for the census, was April 1, 2010.  The census was taken via mail-in citizen self-reporting, with enumerators serving to spot-check randomly selected neighborhoods and communities.  As part of a drive to increase the count's accuracy, 635,000 temporary enumerators were hired.  The population of the United States was counted as 308,745,538, a 9. 7% increase from the 2000 United States census."
252,1,0,468,Genetic Variants and Landmarks (24 vertices),"An international non-governmental organization (INGO) is an organization which is independent of government involvement and extends the concept of a non-governmental organization (NGO) to an international scope.  INGOs can admit members affiliated to government authorities as long as it does not interfere with their freedom to express themselves.  INGOs operate under the principles of neutrality, humanity, impartiality, and independence."
253,1,0,497,Genetic Variants and Landmarks (24 vertices),"The New York City Transit Authority operates 24 rail yards for the New York City Subway system and one for the Staten Island Railway.  There are 10 active A Division yards and 11 active B Division yards, two of which are shared between divisions for storage and car washing.  In addition, there is one yard for the Staten Island Railway and three non-revenue (Maintenance of Way, or MoW) Division-independent yards."
254,1,0,541,Genetic Variants and Landmarks (24 vertices),"This is a list showing the most populous cities in Pakistan as of the 2023 Census of Pakistan.  City populations found in this list only refer to the population found within the city's defined limits and any adjacent cantonment, if exists (except for Gujranwala and Okara)."
255,0,0,598,Genetic Variants and Landmarks (24 vertices),"The following is a list providing an overview of sovereign states around the world with information on their status and recognition of their sovereignty. The 205 listed states can be divided into three categories based on membership within the United Nations System: 193 UN member states, two UN General Assembly non-member observer states, and ten other states."
256,100,0,657,Genetic Variants and Landmarks (24 vertices),"Adolf Meyer (17 June 1881, Mechernich – 14 July 1929, the Island of Baltrum) was a German architect.  A student and employee of both Bruno Paul and Peter Behrens, Meyer became the office boss of the firm of Walter Gropius around 1915 and a full partner afterwards.  In 1919, Gropius appointed Meyer as a master at the Bauhaus, where he taught work drawing and construction technique.  Between 1920 and 1921, Gropius and Meyer worked together to create the architectural design for the Sommerfeld House."
257,1,0,672,Genetic Variants and Landmarks (24 vertices),"The four provinces, a capital territory, and two administrative territories of Pakistan are subdivided into 38 administrative ""divisions"", which are further subdivided into districts, tehsils, and finally union councils.  These divisions were abolished in 2000, but restored in 2008."
258,0,0,694,Genetic Variants and Landmarks (24 vertices),"The Yemeni civil war (Arabic: الحرب الأهلية اليمنية, romanized: al-ḥarb al-ʾahlīyah al-yamanīyah) is an ongoing multilateral civil war that began in late 2014 mainly between the Rashad al-Alimi-led Presidential Leadership Council and the Mahdi al-Mashat-led Supreme Political Council, along with their supporters and allies.  Both claim to constitute the official government of Yemen."
259,1,0,701,Genetic Variants and Landmarks (24 vertices),"A financial district is usually a central area in a city where financial services firms such as banks, insurance companies, and other related finance corporations have their headquarters offices.  In major cities, financial districts often host skyscrapers and other buildings of architectural importance and are called financial centres; such major centres also include important financial utilities such as stock exchanges and the offices of the main financial regulatory authorities."
260,1,0,724,Genetic Variants and Landmarks (24 vertices),The member states of the United Nations comprise 193 sovereign states.  The United Nations (UN) is the world's largest intergovernmental organization.  All members have equal representation in the UN General Assembly. The Charter of the United Nations defines the rules for admission of member states.  Membership is open to all states which accept certain terms of the charter and are able to carry them out.  New members must be recommended by the United Nations Security Council.
261,0,0,804,Genetic Variants and Landmarks (24 vertices),"A news agency is an organization that gathers news reports and sells them to subscribing news organizations, such as newspapers, magazines and radio and television broadcasters.  News agencies are known for their press releases.  A news agency may also be referred to as a wire service, newswire, or news service."
